Year,player_name,last_name,last_name_year,first_name,team,team_clean,Position,games_played,goals,assists,points,penalty_mins,pp_goals,pp_assists,sh_goals,sh_assists,
2022,HUDSON THOMPSON,Thompson,"Thompson, 2022",Hudson,Mimico Mountaineers,MIM,,19,3,7,10,24,,1,2,0,0
2022,MASON TARDIFF,Tardiff,"Tardiff, 2022",Mason,Peterborough Lakers,PET,,8,2,8,10,2,,1,3,0,0
2022,BRENDAN ANDERSON,Anderson,"Anderson, 2022",Brendan,Six Nations Arrows,SNA,,4,6,3,9,16,,1,1,0,0
2022,DAVID PETERKIN,Peterkin,"Peterkin, 2022",David,Toronto Beaches,TOR,,14,6,3,9,8,,1,0,0,0
2022,JOSH FAIREY,Fairey,"Fairey, 2022",Josh,Toronto Beaches,TOR,,16,5,4,9,8,,0,0,0,1
2022,OWEN RAHN,Rahn,"Rahn, 2022",Owen,Orangeville Northmen,ORA,,17,4,5,9,35,,0,1,1,0
2022,NATE RUFF,Ruff,"Ruff, 2022",Nate,Orangeville Northmen,ORA,,19,4,5,9,8,,1,0,0,0
2022,LUCAS FERREIRA,Ferreira,"Ferreira, 2022",Lucas,Oakville Buzz,OAK,,8,3,6,9,4,,0,1,0,0
2022,NICHOLAS VOLKOV,Volkov,"Volkov, 2022",Nicholas,Burlington Chiefs,BUR,,16,2,7,9,47,,0,0,0,0
2022,ADAM THISTLETHWAITE,Thistlethwaite,"Thistlethwaite, 2022",Adam,Peterborough Lakers,PET,,16,2,7,9,24,,1,2,0,2
2022,MATTHEW VILAS,Vilas,"Vilas, 2022",Matthew,Oakville Buzz,OAK,,17,2,7,9,2,,1,1,0,0
2022,NATHAN POULIOT,Pouliot,"Pouliot, 2022",Nathan,Toronto Beaches,TOR,,3,1,8,9,2,,0,0,0,0
2022,JACK PAROLIN,Parolin,"Parolin, 2022",Jack,Toronto Beaches,TOR,,12,1,8,9,2,,0,0,0,0
2022,PEYTON MCINTOSH,Mcintosh,"Mcintosh, 2022",Peyton,St. Catharines Athletics,SCA,,19,1,8,9,12,,0,2,0,1
2022,SAM DRAMITZKE,Dramitzke,"Dramitzke, 2022",Sam,Kitchener-Waterloo,KWE,,4,5,3,8,0,,1,1,0,2
2022,ANDREW DALTON,Dalton,"Dalton, 2022",Andrew,Toronto Beaches,TOR,,9,5,3,8,13,,0,0,0,0
2022,TOM COLLINS,Collins,"Collins, 2022",Tom,Peterborough Lakers,PET,,15,5,3,8,24,,3,0,0,0
2022,JUSTIN PORGA,Porga,"Porga, 2022",Justin,St. Catharines Athletics,SCA,,2,4,4,8,0,,1,0,1,4
2022,ZACH COULMAN,Coulman,"Coulman, 2022",Zach,Oakville Buzz,OAK,,18,4,4,8,36,,1,2,0,1
2022,NATHAN POULIOT,Pouliot,"Pouliot, 2022",Nathan,Toronto Beaches,TOR,,5,3,5,8,2,,0,0,0,0
2022,KAELEN SMITH,Smith,"Smith, 2022",Kaelen,Kitchener-Waterloo,KWE,,5,3,5,8,0,,0,2,0,0
2022,CODY MERRITT,Merritt,"Merritt, 2022",Cody,Brampton Excelsiors,BRA,,10,3,5,8,0,,0,0,1,0
2022,NATHAN FEHR,Fehr,"Fehr, 2022",Nathan,St. Catharines Athletics,SCA,,18,3,5,8,16,,1,0,0,0
2022,KAELEN SMITH,Smith,"Smith, 2022",Kaelen,St. Catharines Athletics,SCA,,6,2,6,8,7,,0,0,0,3
2022,JULIAN RACE,Race,"Race, 2022",Julian,St. Catharines Athletics,SCA,,14,2,6,8,4,,0,1,1,0
2022,DAMON DECAIRE,Decaire,"Decaire, 2022",Damon,Six Nations Arrows,SNA,,4,1,7,8,2,,0,1,0,1
2022,LIAM FERRIS,Ferris,"Ferris, 2022",Liam,Mimico Mountaineers,MIM,,17,1,7,8,32,,0,2,0,3
2022,JEREMI PHOENIX-LEFEBVRE,Phoenix-lefebvre,"Phoenix-lefebvre, 2022",Jeremi,Toronto Beaches,TOR,,19,1,7,8,20,,0,1,0,1
2022,AUSTIN LAMOUREUX,Lamoureux,"Lamoureux, 2022",Austin,Peterborough Lakers,PET,,2,3,4,7,0,,2,2,0,2
2022,JACK FOLLOWS,Follows,"Follows, 2022",Jack,Oakville Buzz,OAK,,12,3,4,7,2,,0,0,0,1
2022,JACK MCALPINE,Mcalpine,"Mcalpine, 2022",Jack,Oakville Buzz,OAK,,5,2,5,7,0,,0,0,0,0
2022,MASON SANDEN,Sanden,"Sanden, 2022",Mason,Six Nations Arrows,SNA,,14,2,5,7,8,,0,0,2,0
2022,HOLDEN LOWES,Lowes,"Lowes, 2022",Holden,Peterborough Lakers,PET,,19,2,5,7,2,,0,1,0,0
2022,KADEN KUBLINSKAS,Kublinskas,"Kublinskas, 2022",Kaden,Kitchener-Waterloo,KWE,,17,1,6,7,6,,0,0,1,0
2022,COOPER JACKSON,Jackson,"Jackson, 2022",Cooper,Burlington Chiefs,BUR,,18,1,6,7,6,,0,2,1,1
2022,COLIN MATTHEWS,Matthews,"Matthews, 2022",Colin,Burlington Chiefs,BUR,,14,4,2,6,2,,1,0,0,0
2022,BEN MACDONNELL,Macdonnell,"Macdonnell, 2022",Ben,Whitby Warriors,WHI,,17,3,3,6,24,,0,1,0,0
2022,ELIJAH EDWARDS,Edwards,"Edwards, 2022",Elijah,Orangeville Northmen,ORA,,19,2,4,6,29,,0,1,1,0
2022,CARSON ROBINS,Robins,"Robins, 2022",Carson,St. Catharines Athletics,SCA,,7,1,5,6,0,,0,0,0,0
2022,CAMERON PACK,Pack,"Pack, 2022",Cameron,St. Catharines Athletics,SCA,,9,1,5,6,16,,0,0,0,0
2022,ANDREW VRADENBURG,Vradenburg,"Vradenburg, 2022",Andrew,Burlington Chiefs,BUR,,20,1,5,6,17,,0,0,0,0
2022,OWEN DALE,Dale,"Dale, 2022",Owen,Kitchener-Waterloo,KWE,,18,0,6,6,40,,0,1,0,1
2022,DONNY SCOTT,Scott,"Scott, 2022",Donny,Orangeville Northmen,ORA,,14,4,1,5,19,,0,0,0,0
2022,CHRIS DONG,Dong,"Dong, 2022",Chris,Oakville Buzz,OAK,,20,3,2,5,4,,0,0,0,1
2022,ROBBIE MCGRAYNE,Mcgrayne,"Mcgrayne, 2022",Robbie,Peterborough Lakers,PET,,1,2,3,5,0,,1,1,0,1
2022,TYSON ALLISON,Allison,"Allison, 2022",Tyson,Burlington Chiefs,BUR,,4,2,3,5,2,,0,2,0,1
2022,RILEY SIMPSON,Simpson,"Simpson, 2022",Riley,Peterborough Lakers,PET,,7,2,3,5,2,,0,0,0,0
2022,LUCAS OSBORNE,Osborne,"Osborne, 2022",Lucas,Peterborough Lakers,PET,,13,2,3,5,2,,0,0,0,0
2022,XANDER DERKATZ,Derkatz,"Derkatz, 2022",Xander,Oakville Buzz,OAK,,4,1,4,5,4,,1,1,0,0
2022,EDDY FERREDE,Ferrede,"Ferrede, 2022",Eddy,Kitchener-Waterloo,KWE,,17,1,4,5,16,,0,0,0,0
2022,KEAN PARE,Pare,"Pare, 2022",Kean,Six Nations Arrows,SNA,,18,1,4,5,23,,1,1,0,0
2022,AARON TOGURI,Toguri,"Toguri, 2022",Aaron,Mimico Mountaineers,MIM,,20,1,4,5,36,,0,0,0,0
2022,REED ALLEN,Allen,"Allen, 2022",Reed,Burlington Chiefs,BUR,,3,0,5,5,0,,0,0,0,0
2022,JADEN CIAPPARA,Ciappara,"Ciappara, 2022",Jaden,Orangeville Northmen,ORA,,12,0,5,5,2,,0,0,0,0
2022,PHOENIX PULLEN,Pullen,"Pullen, 2022",Phoenix,Brampton Excelsiors,BRA,,20,0,5,5,37,,0,2,0,1
2022,NICHOLAS ROODE,Roode,"Roode, 2022",Nicholas,Peterborough Lakers,PET,,1,3,1,4,0,,2,0,1,0
2022,WILL MCLEOD,Mcleod,"Mcleod, 2022",Will,Burlington Chiefs,BUR,,1,3,1,4,0,,1,0,1,0
2022,CAMERON STERRITT,Sterritt,"Sterritt, 2022",Cameron,Brampton Excelsiors,BRA,,2,3,1,4,0,,1,0,0,1
2022,CHRIS DASILVA,Dasilva,"Dasilva, 2022",Chris,Brampton Excelsiors,BRA,,4,3,1,4,0,,0,0,0,0
2022,JUSTIN TAVARES AP,Tavares,"Tavares, 2022",Justin,Mimico Mountaineers,MIM,,5,3,1,4,0,,0,0,1,0
2022,LIAM MACKAY,Mackay,"Mackay, 2022",Liam,Toronto Beaches,TOR,,17,3,1,4,29,,1,0,0,0
2022,TREYSEN STEWART,Stewart,"Stewart, 2022",Treysen,Whitby Warriors,WHI,,3,2,2,4,4,,0,0,0,0
2022,COLM BARNETT,Barnett,"Barnett, 2022",Colm,Orangeville Northmen,ORA,,6,2,2,4,2,,0,0,0,0
2022,REECE DICICCO,Dicicco,"Dicicco, 2022",Reece,Peterborough Lakers,PET,,8,2,2,4,6,,1,1,0,0
2022,NICK THOMAS,Thomas,"Thomas, 2022",Nick,Kitchener-Waterloo,KWE,,9,2,2,4,16,,0,0,0,0
2022,MICHAEL JACKMAN,Jackman,"Jackman, 2022",Michael,Oakville Buzz,OAK,,13,2,2,4,51,,1,2,0,0
2022,LIAM STADNYK,Stadnyk,"Stadnyk, 2022",Liam,Orangeville Northmen,ORA,,16,2,2,4,0,,0,0,1,0
2022,JACOB MCLEAN,Mclean,"Mclean, 2022",Jacob,Peterborough Lakers,PET,,1,1,3,4,0,,1,2,0,0
2022,ALEX HICKS,Hicks,"Hicks, 2022",Alex,Kitchener-Waterloo,KWE,,4,1,3,4,0,,0,0,0,0
2022,ISSAC PRANTERA,Prantera,"Prantera, 2022",Issac,St. Catharines Athletics,SCA,,11,1,3,4,8,,1,0,0,1
2022,ASHTON LANKOWSKI,Lankowski,"Lankowski, 2022",Ashton,Kitchener-Waterloo,KWE,,17,1,3,4,0,,1,1,0,2
2022,TY CARTY,Carty,"Carty, 2022",Ty,Brampton Excelsiors,BRA,,20,1,3,4,9,,0,1,0,2
2022,GORDIE POWER,Power,"Power, 2022",Gordie,Burlington Chiefs,BUR,,2,0,4,4,2,,0,2,0,0
2022,PEYTON DRONE,Drone,"Drone, 2022",Peyton,Peterborough Lakers,PET,,2,0,4,4,0,,0,1,0,1
2022,AVERY STEINBACH-PARKER,Steinbach-parker,"Steinbach-parker, 2022",Avery,Six Nations Arrows,SNA,,7,0,4,4,0,,0,3,0,0
2022,HADOWAS SMITH,Smith,"Smith, 2022",Hadowas,Six Nations Arrows,SNA,,14,0,4,4,17,,0,0,0,1
2022,HAYDEN THOMSON,Thomson,"Thomson, 2022",Hayden,Oakville Buzz,OAK,,15,0,4,4,8,,0,0,0,1
2022,CURTIS WARD,Ward,"Ward, 2022",Curtis,Brampton Excelsiors,BRA,,5,3,0,3,0,,1,0,0,0
2022,ADAM ROSS,Ross,"Ross, 2022",Adam,St. Catharines Athletics,SCA,,1,2,1,3,0,,0,0,0,0
2022,COLTON ARMITAGE,Armitage,"Armitage, 2022",Colton,St. Catharines Athletics,SCA,,1,2,1,3,2,,0,0,1,1
2022,HUNTER LUBINIECKI,Lubiniecki,"Lubiniecki, 2022",Hunter,Peterborough Lakers,PET,,2,2,1,3,0,,0,1,0,0
2022,KYLER FRANCIS,Francis,"Francis, 2022",Kyler,Kitchener-Waterloo,KWE,,2,2,1,3,2,,0,0,0,0
2022,MATT WRIGHT,Wright,"Wright, 2022",Matt,Mimico Mountaineers,MIM,,2,2,1,3,2,,0,0,1,0
2022,GEORGE PITT,Pitt,"Pitt, 2022",George,Burlington Chiefs,BUR,,2,2,1,3,0,,0,0,1,0
2022,KAZ NIZIELSKI,Nizielski,"Nizielski, 2022",Kaz,Kitchener-Waterloo,KWE,,12,2,1,3,12,,0,0,2,0
2022,MITCHELL ARMSTRONG,Armstrong,"Armstrong, 2022",Mitchell,St. Catharines Athletics,SCA,,12,2,1,3,23,,0,0,0,1
2022,JOHN WHEELER,Wheeler,"Wheeler, 2022",John,Whitby Warriors,WHI,,12,2,1,3,7,,0,0,0,0
2022,LOUIS ALFRED,Alfred,"Alfred, 2022",Louis,Six Nations Arrows,SNA,,16,2,1,3,63,,0,0,0,1
2022,MAVRYK GATT,Gatt,"Gatt, 2022",Mavryk,St. Catharines Athletics,SCA,,1,1,2,3,2,,0,0,0,0
2022,NOLAN BARKER,Barker,"Barker, 2022",Nolan,Kitchener-Waterloo,KWE,,2,1,2,3,0,,0,0,0,0
2022,JAMES DONNELLY,Donnelly,"Donnelly, 2022",James,Peterborough Lakers,PET,,2,1,2,3,0,,0,1,1,1
2022,CHRISTIAN LEFEUVRE,Lefeuvre,"Lefeuvre, 2022",Christian,St. Catharines Athletics,SCA,,2,1,2,3,0,,0,1,0,0
2022,BRAEDEN LOCKYER,Lockyer,"Lockyer, 2022",Braeden,Oakville Buzz,OAK,,2,1,2,3,2,,0,1,0,0
2022,TREYTON WEINSTEIN,Weinstein,"Weinstein, 2022",Treyton,Kitchener-Waterloo,KWE,,3,1,2,3,0,,0,0,0,0
2022,COLIN MATTHEWS,Matthews,"Matthews, 2022",Colin,Burlington Chiefs,BUR,,6,1,2,3,4,,0,0,1,0
2022,NORM PITT,Pitt,"Pitt, 2022",Norm,Burlington Chiefs,BUR,,6,1,2,3,0,,0,0,0,0
2022,BO COLUMBUS,Columbus,"Columbus, 2022",Bo,Kitchener-Waterloo,KWE,,6,1,2,3,9,,0,0,0,0
2022,ISAAC SQUIRE-HILL,Squire-hill,"Squire-hill, 2022",Isaac,Six Nations Arrows,SNA,,7,1,2,3,48,,0,0,0,0
2022,BO COLUMBUS,Columbus,"Columbus, 2022",Bo,St. Catharines Athletics,SCA,,8,1,2,3,0,,0,0,0,1
2022,ETHAN BROWN AP,Brown,"Brown, 2022",Ethan,Mimico Mountaineers,MIM,,8,1,2,3,11,,0,1,1,0
2022,MICHAEL GRACE,Grace,"Grace, 2022",Michael,Burlington Chiefs,BUR,,14,1,2,3,19,,0,0,0,0
2022,BEN DOHERTY,Doherty,"Doherty, 2022",Ben,St. Catharines Athletics,SCA,,15,1,2,3,42,,0,0,0,0
2022,WILLIAM WHITE,White,"White, 2022",William,Peterborough Lakers,PET,,15,1,2,3,2,,0,0,0,0
2022,MARK VAN SCHEPEN,Van,"Van, 2022",Mark,Brampton Excelsiors,BRA,,16,1,2,3,23,,0,0,0,0
2022,LUCAS HUCAL,Hucal,"Hucal, 2022",Lucas,Oakville Buzz,OAK,,19,1,2,3,16,,1,1,0,0
2022,KEVIN HILL,Hill,"Hill, 2022",Kevin,Six Nations Arrows,SNA,,3,0,3,3,2,,0,1,0,0
2022,KYLE MCMILLAN,Mcmillan,"Mcmillan, 2022",Kyle,Burlington Chiefs,BUR,,4,0,3,3,0,,0,0,0,0
2022,GAVIN SNOW,Snow,"Snow, 2022",Gavin,Kitchener-Waterloo,KWE,,5,0,3,3,2,,0,0,0,0
2022,RYAN PATTERSON,Patterson,"Patterson, 2022",Ryan,St. Catharines Athletics,SCA,,8,0,3,3,8,,0,0,0,0
2022,RYAN ESSENSSA,Essenssa,"Essenssa, 2022",Ryan,Mimico Mountaineers,MIM,,10,0,3,3,7,,0,0,0,1
2022,WYATT WIGGINS,Wiggins,"Wiggins, 2022",Wyatt,Peterborough Lakers,PET,,10,0,3,3,4,,0,0,0,0
2022,ATKIN DWYER AP,Dwyer,"Dwyer, 2022",Atkin,Mimico Mountaineers,MIM,,12,0,3,3,4,,0,2,0,0
2022,JAYDEN SMITH,Smith,"Smith, 2022",Jayden,Six Nations Arrows,SNA,,13,0,3,3,38,,0,0,0,0
2022,SEVEN GILLINGHAM,Gillingham,"Gillingham, 2022",Seven,Kitchener-Waterloo,KWE,,14,0,3,3,26,,0,0,0,0
2022,AIDEN MACDONELL,Macdonell,"Macdonell, 2022",Aiden,Mimico Mountaineers,MIM,,15,0,3,3,33,,0,1,0,0
2022,MICHAEL WHITE,White,"White, 2022",Michael,Whitby Warriors,WHI,,17,0,3,3,14,,0,1,0,1
2022,MARCUS KELEHER,Keleher,"Keleher, 2022",Marcus,Oakville Buzz,OAK,,1,2,0,2,0,,0,0,0,0
2022,CAM ESSENSA AP,Essensa,"Essensa, 2022",Cam,Mimico Mountaineers,MIM,,1,2,0,2,0,,0,0,1,0
2022,SHAKORENNAWIS SWAMP,Swamp,"Swamp, 2022",Shakorennawis,Six Nations Arrows,SNA,,2,2,0,2,2,,1,0,0,0
2022,DANIEL MAY,May,"May, 2022",Daniel,Toronto Beaches,TOR,,6,2,0,2,8,,1,0,0,0
2022,COLE HUNSBERGERÊ,Hunsbergerê,"Hunsbergerê, 2022",Cole,Kitchener-Waterloo,KWE,,7,2,0,2,6,,0,0,0,0
2022,TYLER GRANDEL,Grandel,"Grandel, 2022",Tyler,Peterborough Lakers,PET,,17,2,0,2,22,,0,0,0,0
2022,LIAM STEELE,Steele,"Steele, 2022",Liam,Brampton Excelsiors,BRA,,20,2,0,2,24,,1,0,0,0
2022,DYLAN CORDINGLEY,Cordingley,"Cordingley, 2022",Dylan,Orangeville Northmen,ORA,,1,1,1,2,0,,0,0,0,0
2022,NATE SAGE,Sage,"Sage, 2022",Nate,Peterborough Lakers,PET,,1,1,1,2,0,,1,1,0,0
2022,ANDY DALTON,Dalton,"Dalton, 2022",Andy,Kitchener-Waterloo,KWE,,2,1,1,2,4,,0,0,0,0
2022,HAMISH MCPHERSON,Mcpherson,"Mcpherson, 2022",Hamish,Toronto Beaches,TOR,,2,1,1,2,0,,0,0,0,0
2022,DAMON DOXTATOR,Doxtator,"Doxtator, 2022",Damon,Six Nations Arrows,SNA,,2,1,1,2,0,,0,0,0,0
2022,KEATON BROWN,Brown,"Brown, 2022",Keaton,Orangeville Northmen,ORA,,4,1,1,2,0,,0,0,0,0
2022,BRETT HARRISON AP,Harrison,"Harrison, 2022",Brett,Mimico Mountaineers,MIM,,4,1,1,2,0,,0,0,0,0
2022,ZACH MACDONALD,Macdonald,"Macdonald, 2022",Zach,Burlington Chiefs,BUR,,6,1,1,2,12,,0,0,0,0
2022,NICHOLAS DAMICO,Damico,"Damico, 2022",Nicholas,Burlington Chiefs,BUR,,7,1,1,2,2,,0,0,0,0
2022,ETHAN FISHER,Fisher,"Fisher, 2022",Ethan,St. Catharines Athletics,SCA,,7,1,1,2,0,,0,0,0,0
2022,JACOB GARCIA,Garcia,"Garcia, 2022",Jacob,Mimico Mountaineers,MIM,,10,1,1,2,2,,0,0,0,0
2022,KYLE STERRITT,Sterritt,"Sterritt, 2022",Kyle,Brampton Excelsiors,BRA,,11,1,1,2,2,,0,0,0,0
2022,LIAM PERRO,Perro,"Perro, 2022",Liam,Orangeville Northmen,ORA,,11,1,1,2,14,,0,0,0,0
2022,CHRIS HARLAND,Harland,"Harland, 2022",Chris,Toronto Beaches,TOR,,12,1,1,2,0,,0,0,0,0
2022,ANDREW HORSLEY,Horsley,"Horsley, 2022",Andrew,Brampton Excelsiors,BRA,,14,1,1,2,34,,0,0,0,0
2022,NEAL ADAMSON,Adamson,"Adamson, 2022",Neal,Brampton Excelsiors,BRA,,14,1,1,2,36,,0,0,0,0
2022,KOBE HANDSOR,Handsor,"Handsor, 2022",Kobe,Whitby Warriors,WHI,,18,1,1,2,12,,0,1,0,0
2022,JAYDEN BUSHEY,Bushey,"Bushey, 2022",Jayden,Peterborough Lakers,PET,,1,0,2,2,0,,0,2,0,0
2022,JARED DOWNEY,Downey,"Downey, 2022",Jared,Orangeville Northmen,ORA,,1,0,2,2,0,,0,0,0,0
2022,CURTIS MARTIN,Martin,"Martin, 2022",Curtis,Peterborough Lakers,PET,,1,0,2,2,0,,0,0,0,0
2022,ZACH GIGNAC,Gignac,"Gignac, 2022",Zach,Oakville Buzz,OAK,,1,0,2,2,0,,0,0,0,0
2022,COOPER DAY-ALLISON,Day-allison,"Day-allison, 2022",Cooper,Burlington Chiefs,BUR,,1,0,2,2,0,,0,0,0,1
2022,ZACH MCDONALD,Mcdonald,"Mcdonald, 2022",Zach,Burlington Chiefs,BUR,,3,0,2,2,4,,0,0,0,0
2022,BRETT VINCE,Vince,"Vince, 2022",Brett,Kitchener-Waterloo,KWE,,7,0,2,2,0,,0,0,0,0
2022,KENNY SPROAT,Sproat,"Sproat, 2022",Kenny,Burlington Chiefs,BUR,,15,0,2,2,8,,0,0,0,0
2022,BO DOXTATOR,Doxtator,"Doxtator, 2022",Bo,Six Nations Arrows,SNA,,17,0,2,2,32,,0,0,0,0
2022,AIDEN FEARN,Fearn,"Fearn, 2022",Aiden,Six Nations Arrows,SNA,,18,0,2,2,45,,0,0,0,0
2022,JAKE DOOLITTLE,Doolittle,"Doolittle, 2022",Jake,Whitby Warriors,WHI,,18,0,2,2,8,,0,0,0,1
2022,ANSELMO REGO AP,Rego,"Rego, 2022",Anselmo,Mimico Mountaineers,MIM,,1,1,0,1,0,,1,0,0,0
2022,GAGE NOSEWORTHY,Noseworthy,"Noseworthy, 2022",Gage,Orangeville Northmen,ORA,,1,1,0,1,2,,0,0,0,0
2022,ALEX POLISOTO,Polisoto,"Polisoto, 2022",Alex,St. Catharines Athletics,SCA,,1,1,0,1,0,,0,0,1,0
2022,ZACH LEFEBVRE,Lefebvre,"Lefebvre, 2022",Zach,Peterborough Lakers,PET,,1,1,0,1,0,,1,0,0,0
2022,JEREMY FANCETT,Fancett,"Fancett, 2022",Jeremy,Brampton Excelsiors,BRA,,1,1,0,1,0,,0,0,0,0
2022,JEREMY FANCETT,Fancett,"Fancett, 2022",Jeremy,Brampton Excelsiors,BRA,,1,1,0,1,0,,0,0,0,0
2022,COLE TUCKER,Tucker,"Tucker, 2022",Cole,Whitby Warriors,WHI,,1,1,0,1,0,,1,0,0,0
2022,NICK BAFIA,Bafia,"Bafia, 2022",Nick,Orangeville Northmen,ORA,,1,1,0,1,0,,0,0,0,0
2022,EOIN MACKAY,Mackay,"Mackay, 2022",Eoin,Toronto Beaches,TOR,,1,1,0,1,0,,0,0,1,0
2022,MICAHEL GREEN,Green,"Green, 2022",Micahel,Peterborough Lakers,PET,,2,1,0,1,4,,0,0,0,0
2022,KALEB MALYON,Malyon,"Malyon, 2022",Kaleb,Six Nations Arrows,SNA,,3,1,0,1,8,,0,0,0,0
2022,MYLES NEWPORT,Newport,"Newport, 2022",Myles,Oakville Buzz,OAK,,3,1,0,1,0,,0,0,0,0
2022,BOBBY CROWE,Crowe,"Crowe, 2022",Bobby,Peterborough Lakers,PET,,4,1,0,1,2,,1,0,0,0
2022,JONATHAN GAGLIARDI,Gagliardi,"Gagliardi, 2022",Jonathan,Oakville Buzz,OAK,,6,1,0,1,8,,0,0,0,0
2022,CALLYN MARTIN,Martin,"Martin, 2022",Callyn,Kitchener-Waterloo,KWE,,7,1,0,1,4,,0,0,0,0
2022,JACOB GARCIA,Garcia,"Garcia, 2022",Jacob,Brampton Excelsiors,BRA,,7,1,0,1,8,,0,0,0,0
2022,FRANK COYLE,Coyle,"Coyle, 2022",Frank,Peterborough Lakers,PET,,7,1,0,1,2,,0,0,0,0
2022,MAX SKENE,Skene,"Skene, 2022",Max,Burlington Chiefs,BUR,,11,1,0,1,0,,0,0,1,0
2022,NOLAN KENNEY,Kenney,"Kenney, 2022",Nolan,"Orangeville NorthmenÊ,ÊKitchener-Waterloo","ORAÊ,ÊKitchener-Waterloo",,12,1,0,1,14,,0,0,0,0
2022,Orangeville Northmen,Northmen,"Northmen, 2022",Orangeville,71,71,,0,0,0,0,0,,0,0,0,4
2022,Kitchener-Waterloo,,2022,Kitchener-waterloo,"4, 7","4, 7",,1,0,1,0,0,,0,0,0,10
2022,BAILEY KIRWIN,Kirwin,"Kirwin, 2022",Bailey,Toronto Beaches,TOR,,14,1,0,1,10,,0,0,0,0
2022,MICHAEL WILSON,Wilson,"Wilson, 2022",Michael,St. Catharines Athletics,SCA,,16,1,0,1,14,,0,0,0,0
2022,TRENT ROBERTSON,Robertson,"Robertson, 2022",Trent,Brampton Excelsiors,BRA,,17,1,0,1,83,,0,0,0,0
2022,REID LOWE,Lowe,"Lowe, 2022",Reid,St. Catharines Athletics,SCA,,20,1,0,1,4,,1,0,0,0
2022,MATT PERREIRA,Perreira,"Perreira, 2022",Matt,Brampton Excelsiors,BRA,,1,0,1,1,0,,0,0,0,0
2022,CARTER TAITE,Taite,"Taite, 2022",Carter,Peterborough Lakers,PET,,1,0,1,1,0,,0,0,0,0
2022,NOBLE STONEFISH,Stonefish,"Stonefish, 2022",Noble,Six Nations Arrows,SNA,,1,0,1,1,2,,0,0,0,0
2022,NOLAN BYRNE,Byrne,"Byrne, 2022",Nolan,Peterborough Lakers,PET,,1,0,1,1,0,,0,1,0,0
2022,LIAM BUCKNELL,Bucknell,"Bucknell, 2022",Liam,Toronto Beaches,TOR,,1,0,1,1,2,,0,1,0,0
2022,JAMESON STEELE,Steele,"Steele, 2022",Jameson,Oakville Buzz,OAK,,1,0,1,1,0,,0,0,0,0
2022,CHUCK RAWSON,Rawson,"Rawson, 2022",Chuck,Burlington Chiefs,BUR,,1,0,1,1,0,,0,0,0,0
2022,KAYMEN DIABO,Diabo,"Diabo, 2022",Kaymen,Orangeville Northmen,ORA,,1,0,1,1,0,,0,0,0,0
2022,DEELAND MARTIN,Martin,"Martin, 2022",Deeland,Six Nations Arrows,SNA,,1,0,1,1,0,,0,0,0,1
2022,CURTIS WARD,Ward,"Ward, 2022",Curtis,Brampton Excelsiors,BRA,,1,0,1,1,0,,0,0,0,0
2022,MASON BLACKTOPP,Blacktopp,"Blacktopp, 2022",Mason,Toronto Beaches,TOR,,2,0,1,1,0,,0,0,0,0
2022,ZACH SHEPPARD,Sheppard,"Sheppard, 2022",Zach,Whitby Warriors,WHI,,2,0,1,1,2,,0,0,0,0
2022,CODY INNES,Innes,"Innes, 2022",Cody,Burlington Chiefs,BUR,,2,0,1,1,0,,0,0,0,0
2022,SAM ALBERT,Albert,"Albert, 2022",Sam,Peterborough Lakers,PET,,2,0,1,1,0,,0,1,0,0
2022,CHRIS WONG,Wong,"Wong, 2022",Chris,St. Catharines Athletics,SCA,,3,0,1,1,0,,0,0,0,0
2022,JACOB KELLER AP,Keller,"Keller, 2022",Jacob,Mimico Mountaineers,MIM,,3,0,1,1,0,,0,0,0,1
2022,LANDON SINFIELD,Sinfield,"Sinfield, 2022",Landon,Peterborough Lakers,PET,,3,0,1,1,0,,0,0,0,0
2022,BRYDEN PITT AP,Pitt,"Pitt, 2022",Bryden,Mimico Mountaineers,MIM,,5,0,1,1,0,,0,0,0,0
2022,KEITH GREEN,Green,"Green, 2022",Keith,Six Nations Arrows,SNA,,6,0,1,1,10,,0,0,0,0
2022,BEN MCISAACÊ,Mcisaacê,"Mcisaacê, 2022",Ben,Mimico Mountaineers,MIM,,6,0,1,1,0,,0,0,0,0
2022,GRAYDON STOKES,Stokes,"Stokes, 2022",Graydon,Orangeville Northmen,ORA,,6,0,1,1,8,,0,0,0,0
2022,LOGAN FLETCHER,Fletcher,"Fletcher, 2022",Logan,St. Catharines Athletics,SCA,,7,0,1,1,2,,0,0,0,0
2022,MATT SCHELL,Schell,"Schell, 2022",Matt,Toronto Beaches,TOR,,7,0,1,1,8,,0,1,0,0
2022,HAYDEN HILTZ,Hiltz,"Hiltz, 2022",Hayden,Burlington Chiefs,BUR,,7,0,1,1,0,,0,0,0,0
2022,CALLUM MCLEOD,Mcleod,"Mcleod, 2022",Callum,Whitby Warriors,WHI,,8,0,1,1,2,,0,1,0,0
2022,BRODY THOMAS,Thomas,"Thomas, 2022",Brody,Six Nations Arrows,SNA,,8,0,1,1,2,,0,0,0,0
2022,JAMES GOWLAND,Gowland,"Gowland, 2022",James,Six Nations Arrows,SNA,,8,0,1,1,10,,0,1,0,0
2022,CARTER SCHOTT,Schott,"Schott, 2022",Carter,Whitby Warriors,WHI,,12,0,1,1,40,,0,0,0,0
